"Logdate","dive","Speciesrpt","TimeCode","Camera_view"
"2008-07-12 17:41:11","1162","Anemone","17 41 11 10","vertical"
"2008-07-13 01:42:38","1162","Anemone","01 42 38 15","vertical"
"2008-07-13 02:07:24","1162","Anemone","02 07 24 28","vertical"
"2008-07-13 05:49:23","1162","Anemone","05 49 23 25","vertical"
"2008-07-12 16:23:37","1162","Anemone","16 23 37 22","forward"
"2008-07-12 19:43:42","1162","Arrowtooth flounder","19 43 42 01","forward"
"2008-07-12 16:24:35","1162","Basket star","16 24 35 20","vertical"
"2008-07-12 16:25:17","1162","Basket star","16 25 17 17","vertical"
"2008-07-12 19:49:48","1162","Basket star","19 49 48 18","vertical"
"2008-07-12 21:47:16","1162","Basket star","21 47 16 00","vertical"
"2008-07-12 21:50:39","1162","Basket star","21 50 39 20","vertical"
"2008-07-13 00:08:27","1162","Basket star","00 08 27 22","vertical"
"2008-07-13 00:15:08","1162","Basket star","00 15 08 17","vertical"
"2008-07-13 00:17:27","1162","Basket star","00 17 27 20","vertical"
"2008-07-13 01:03:18","1162","Basket star","01 03 18 27","vertical"
"2008-07-13 01:21:23","1162","Basket star","01 21 23 19","vertical"
"2008-07-13 04:07:04","1162","Basket star","04 07 04 17","vertical"
"2008-07-13 04:34:16","1162","Basket star","04 34 16 17","vertical"
"2008-07-13 05:32:31","1162","Basket star","05 32 31 06","vertical"
"2008-07-12 18:18:43","1162","Basket star","18 18 43 26","forward"
"2008-07-12 19:08:18","1162","Basket star","19 08 18 29","forward"
"2008-07-12 19:49:55","1162","Basket star","19 49 55 05","forward"
"2008-07-12 19:53:55","1162","Basket star","19 53 55 11","forward"
"2008-07-12 21:52:37","1162","Basket star","21 52 37 05","forward"
"2008-07-13 00:03:34","1162","Basket star","00 03 34 07","forward"
"2008-07-13 00:08:14","1162","Basket star","00 08 14 27","forward"
"2008-07-13 00:14:34","1162","Basket star","00 14 34 05","forward"
"2008-07-13 00:15:01","1162","Basket star","00 15 01 25","forward"
"2008-07-13 00:20:23","1162","Basket star","00 20 23 09","forward"
"2008-07-13 00:25:01","1162","Basket star","00 25 01 20","forward"
"2008-07-13 00:25:50","1162","Basket star","00 25 50 25","forward"
"2008-07-13 00:26:32","1162","Basket star","00 26 32 07","forward"
"2008-07-13 00:34:37","1162","Basket star","00 34 37 22","forward"
"2008-07-13 00:36:16","1162","Basket star","00 36 16 12","forward"
"2008-07-13 00:36:52","1162","Basket star","00 36 52 04","forward"
"2008-07-13 04:36:09","1162","Boot sponge","04 36 09 14","vertical"
"2008-07-13 05:13:11","1162","Boot sponge","05 13 11 12","vertical"
"2008-07-12 17:52:45","1162","Boot sponge","17 52 45 27","forward"
"2008-07-12 23:59:49","1162","Boot sponge","23 59 49 18","forward"
"2008-07-12 23:59:59","1162","Boot sponge","23 59 59 19","forward"
"2008-07-13 05:12:48","1162","Boot sponge","05 12 48 18","forward"
"2008-07-12 18:04:42","1162","Brittle star","18 04 42 11","vertical"
"2008-07-12 19:49:48","1162","Brittle star","19 49 48 18","vertical"
"2008-07-12 19:56:29","1162","Brittle star","19 56 29 29","vertical"
"2008-07-12 20:02:20","1162","Brittle star","20 02 20 20","vertical"
"2008-07-12 20:49:49","1162","Brittle star","20 49 49 13","vertical"
"2008-07-12 21:50:39","1162","Brittle star","21 50 39 20","vertical"
"2008-07-12 22:06:10","1162","Brittle star","22 06 10 15","vertical"
"2008-07-12 23:31:33","1162","Brittle star","23 31 33 12","vertical"
"2008-07-12 23:48:36","1162","Brittle star","23 48 36 24","vertical"
"2008-07-12 23:55:32","1162","Brittle star","23 55 32 06","vertical"
"2008-07-13 00:02:08","1162","Brittle star","00 02 08 16","vertical"
"2008-07-13 00:06:37","1162","Brittle star","00 06 37 12","vertical"
"2008-07-13 00:36:56","1162","Brittle star","00 36 56 22","vertical"
"2008-07-13 01:01:21","1162","Brittle star","01 01 21 27","vertical"
"2008-07-13 01:20:37","1162","Brittle star","01 20 37 14","vertical"
"2008-07-13 01:30:33","1162","Brittle star","01 30 33 20","vertical"
"2008-07-13 01:33:27","1162","Brittle star","01 33 27 06","vertical"
"2008-07-13 02:32:52","1162","Brittle star","02 32 52 09","vertical"
"2008-07-13 03:54:29","1162","Brittle star","03 54 29 22","vertical"
"2008-07-13 03:55:47","1162","Brittle star","03 55 47 09","vertical"
"2008-07-13 03:59:27","1162","Brittle star","03 59 27 10","vertical"
"2008-07-13 04:23:06","1162","Brittle star","04 23 06 15","vertical"
"2008-07-13 04:35:12","1162","Brittle star","04 35 12 20","vertical"
"2008-07-13 04:59:34","1162","Brittle star","04 59 34 10","vertical"
"2008-07-13 05:00:57","1162","Brittle star","05 00 57 19","vertical"
"2008-07-13 05:09:11","1162","Brittle star","05 09 11 13","vertical"
"2008-07-13 05:11:28","1162","Brittle star","05 11 28 05","vertical"
"2008-07-13 05:31:36","1162","Brittle star","05 31 36 28","vertical"
"2008-07-13 05:44:52","1162","Brittle star","05 44 52 09","vertical"
"2008-07-13 05:58:56","1162","Brittle star","05 58 56 13","vertical"
"2008-07-13 06:05:25","1162","Brittle star","06 05 25 06","vertical"
"2008-07-13 06:20:13","1162","Brittle star","06 20 13 09","vertical"
"2008-07-13 06:22:54","1162","Brittle star","06 22 54 11","vertical"
"2008-07-13 06:33:18","1162","Brittle star","06 33 18 04","vertical"
"2008-07-13 06:38:58","1162","Brittle star","06 38 58 05","vertical"
"2008-07-13 06:41:12","1162","Brittle star","06 41 12 03","vertical"
"2008-07-13 06:48:08","1162","Brittle star","06 48 08 26","vertical"
"2008-07-13 06:53:00","1162","Brittle star","06 53 00 06","vertical"
"2008-07-13 07:11:43","1162","Brittle star","07 11 43 16","vertical"
"2008-07-13 07:21:38","1162","Brittle star","07 21 38 04","vertical"
"2008-07-13 07:24:36","1162","Brittle star","07 24 36 28","vertical"
"2008-07-12 15:54:16","1162","Brittle star","15 54 16 06","forward"
"2008-07-12 21:52:37","1162","Brittle star","21 52 37 05","forward"
"2008-07-12 23:58:59","1162","Brittle star","23 58 59 12","forward"
"2008-07-12 16:30:34","1162","Cable","16 30 34 28","vertical"
"2008-07-12 16:29:54","1162","Cable","16 29 54 03","forward"
"2008-07-12 16:58:54","1162","Cable","16 58 54 00","forward"
"2008-07-12 16:59:39","1162","Cable","16 59 39 03","forward"
"2008-07-12 17:11:42","1162","Cable","17 11 42 19","forward"
"2008-07-12 18:48:56","1162","Cable","18 48 56 13","forward"
"2008-07-12 18:49:48","1162","Cable","18 49 48 25","forward"
"2008-07-12 18:55:19","1162","Cable","18 55 19 01","forward"
"2008-07-12 18:58:50","1162","Cable","18 58 50 28","forward"
"2008-07-12 19:01:42","1162","Cable","19 01 42 27","forward"
"2008-07-12 19:02:44","1162","Cable","19 02 44 02","forward"
"2008-07-12 23:09:28","1162","Ceramaster","23 09 28 26","vertical"
"2008-07-12 23:55:32","1162","Ceramaster","23 55 32 04","forward"
"2008-07-12 16:06:19","1162","Coral","16 06 19 24","vertical"
"2008-07-12 22:16:16","1162","Coral","22 16 16 28","vertical"
"2008-07-12 23:36:35","1162","Coral","23 36 35 14","vertical"
"2008-07-12 16:05:54","1162","Coral","16 05 54 29","forward"
"2008-07-12 17:44:16","1162","Coral","17 44 16 27","forward"
"2008-07-12 18:05:06","1162","Coral","18 05 06 22","forward"
"2008-07-12 18:05:25","1162","Coral","18 05 25 22","forward"
"2008-07-12 18:08:05","1162","Coral","18 08 05 17","forward"
"2008-07-12 18:09:07","1162","Coral","18 09 07 19","forward"
"2008-07-12 18:11:45","1162","Coral","18 11 45 05","forward"
"2008-07-12 18:12:09","1162","Coral","18 12 09 22","forward"
"2008-07-12 18:12:38","1162","Coral","18 12 38 14","forward"
"2008-07-12 18:12:45","1162","Coral","18 12 45 22","forward"
"2008-07-12 18:14:11","1162","Coral","18 14 11 18","forward"
"2008-07-12 18:19:18","1162","Coral","18 19 18 10","forward"
"2008-07-12 18:25:43","1162","Coral","18 25 43 15","forward"
"2008-07-12 18:28:18","1162","Coral","18 28 18 24","forward"
"2008-07-12 18:38:13","1162","Coral","18 38 13 12","forward"
"2008-07-12 18:51:38","1162","Coral","18 51 38 22","forward"
"2008-07-12 19:06:10","1162","Coral","19 06 10 23","forward"
"2008-07-12 19:08:43","1162","Coral","19 08 43 19","forward"
"2008-07-12 19:10:15","1162","Coral","19 10 15 09","forward"
"2008-07-12 20:22:01","1162","Coral","20 22 01 18","forward"
"2008-07-12 20:31:42","1162","Coral","20 31 42 28","forward"
"2008-07-12 20:34:58","1162","Coral","20 34 58 18","forward"
"2008-07-12 20:45:13","1162","Coral","20 45 13 00","forward"
"2008-07-12 20:52:17","1162","Coral","20 52 17 25","forward"
"2008-07-12 22:14:45","1162","Coral","22 14 45 00","forward"
"2008-07-12 22:27:57","1162","Coral","22 27 57 10","forward"
"2008-07-12 23:30:26","1162","Coral","23 30 26 03","forward"
"2008-07-12 23:36:14","1162","Coral","23 36 14 15","forward"
"2008-07-12 23:49:59","1162","Coral","23 49 59 05","forward"
"2008-07-13 00:14:34","1162","Coral","00 14 34 05","forward"
"2008-07-13 00:19:06","1162","Coral","00 19 06 12","forward"
"2008-07-13 00:46:33","1162","Coral","00 46 33 18","forward"
"2008-07-12 18:30:42","1162","Cribinopsis","18 30 42 04","vertical"
"2008-07-13 00:27:06","1162","Cribinopsis","00 27 06 20","vertical"
"2008-07-12 16:56:49","1162","Cribinopsis","16 56 49 03","forward"
"2008-07-12 17:25:24","1162","Cribinopsis","17 25 24 23","forward"
"2008-07-12 17:31:45","1162","Cribinopsis","17 31 45 04","forward"
"2008-07-12 17:45:09","1162","Cribinopsis","17 45 09 07","forward"
"2008-07-12 17:46:28","1162","Cribinopsis","17 46 28 03","forward"
"2008-07-12 18:04:39","1162","Cribinopsis","18 04 39 21","forward"
"2008-07-12 18:11:28","1162","Cribinopsis","18 11 28 04","forward"
"2008-07-12 18:24:36","1162","Cribinopsis","18 24 36 29","forward"
"2008-07-12 18:25:43","1162","Cribinopsis","18 25 43 15","forward"
"2008-07-12 18:30:32","1162","Cribinopsis","18 30 32 11","forward"
"2008-07-12 22:31:39","1162","Cribinopsis","22 31 39 04","forward"
"2008-07-13 00:33:44","1162","Cribinopsis","00 33 44 16","forward"
"2008-07-12 16:02:32","1162","Crossaster","16 02 32 20","vertical"
"2008-07-12 16:47:38","1162","Crossaster","16 47 38 13","vertical"
"2008-07-12 20:52:13","1162","Crossaster","20 52 13 11","vertical"
"2008-07-12 22:22:59","1162","Crossaster","22 22 59 11","vertical"
"2008-07-13 00:35:19","1162","Crossaster","00 35 19 04","vertical"
"2008-07-13 03:12:09","1162","Crossaster","03 12 09 19","vertical"
"2008-07-13 05:58:15","1162","Crossaster","05 58 15 26","vertical"
"2008-07-13 06:07:23","1162","Crossaster","06 07 23 29","vertical"
"2008-07-13 06:27:28","1162","Crossaster","06 27 28 05","vertical"
"2008-07-13 06:36:45","1162","Crossaster","06 36 45 20","vertical"
"2008-07-13 06:37:35","1162","Crossaster","06 37 35 17","vertical"
"2008-07-13 06:42:16","1162","Crossaster","06 42 16 04","vertical"
"2008-07-12 16:01:28","1162","Crossaster","16 01 28 14","forward"
"2008-07-12 18:26:03","1162","Crossaster","18 26 03 07","forward"
"2008-07-12 18:26:33","1162","Crossaster","18 26 33 21","forward"
"2008-07-12 22:23:03","1162","Crossaster","22 23 03 07","forward"
"2008-07-12 23:45:25","1162","Crossaster","23 45 25 20","forward"
"2008-07-12 23:54:40","1162","Crossaster","23 54 40 05","forward"
"2008-07-13 00:17:00","1162","Crossaster","00 17 00 16","forward"
"2008-07-12 18:09:07","1162","Darkblotched rockfish","18 09 07 19","forward"
"2008-07-12 19:36:02","1162","Debris","19 36 02 24","vertical"
"2008-07-12 18:40:05","1162","Debris","18 40 05 13","forward"
"2008-07-12 19:31:09","1162","Debris","19 31 09 06","forward"
"2008-07-12 22:17:33","1162","Debris","22 17 33 27","forward"
"2008-07-12 17:47:34","1162","Desmophyllum","17 47 34 26","vertical"
"2008-07-12 22:59:04","1162","Desmophyllum","22 59 04 12","vertical"
"2008-07-12 23:30:18","1162","Desmophyllum","23 30 18 01","vertical"
"2008-07-13 05:49:59","1162","Desmophyllum","05 49 59 04","vertical"
"2008-07-12 16:14:57","1162","Desmophyllum","16 14 57 11","forward"
"2008-07-12 16:38:04","1162","Desmophyllum","16 38 04 26","forward"
"2008-07-12 17:48:12","1162","Desmophyllum","17 48 12 08","forward"
"2008-07-12 17:52:05","1162","Desmophyllum","17 52 05 27","forward"
"2008-07-12 19:15:49","1162","Desmophyllum","19 15 49 16","forward"
"2008-07-12 19:25:16","1162","Desmophyllum","19 25 16 12","forward"
"2008-07-12 19:58:40","1162","Desmophyllum","19 58 40 00","forward"
"2008-07-12 20:36:40","1162","Desmophyllum","20 36 40 22","forward"
"2008-07-12 20:43:08","1162","Desmophyllum","20 43 08 19","forward"
"2008-07-12 21:22:07","1162","Desmophyllum","21 22 07 26","forward"
"2008-07-12 21:22:23","1162","Desmophyllum","21 22 23 25","forward"
"2008-07-12 21:26:12","1162","Desmophyllum","21 26 12 17","forward"
"2008-07-12 21:35:24","1162","Desmophyllum","21 35 24 11","forward"
"2008-07-12 21:37:09","1162","Desmophyllum","21 37 09 07","forward"
"2008-07-12 21:42:13","1162","Desmophyllum","21 42 13 19","forward"
"2008-07-12 21:50:34","1162","Desmophyllum","21 50 34 03","forward"
"2008-07-12 21:51:16","1162","Desmophyllum","21 51 16 21","forward"
"2008-07-12 22:02:04","1162","Desmophyllum","22 02 04 11","forward"
"2008-07-12 22:03:04","1162","Desmophyllum","22 03 04 10","forward"
"2008-07-12 22:04:45","1162","Desmophyllum","22 04 45 00","forward"
"2008-07-12 22:15:26","1162","Desmophyllum","22 15 26 02","forward"
"2008-07-12 22:27:07","1162","Desmophyllum","22 27 07 02","forward"
"2008-07-12 22:31:39","1162","Desmophyllum","22 31 39 04","forward"
"2008-07-12 22:43:57","1162","Desmophyllum","22 43 57 07","forward"
"2008-07-12 22:45:05","1162","Desmophyllum","22 45 05 15","forward"
"2008-07-12 22:45:45","1162","Desmophyllum","22 45 45 02","forward"
"2008-07-12 22:47:40","1162","Desmophyllum","22 47 40 08","forward"
"2008-07-12 22:57:14","1162","Desmophyllum","22 57 14 20","forward"
"2008-07-12 23:01:13","1162","Desmophyllum","23 01 13 23","forward"
"2008-07-12 23:02:10","1162","Desmophyllum","23 02 10 04","forward"
"2008-07-12 23:05:32","1162","Desmophyllum","23 05 32 01","forward"
"2008-07-12 23:31:45","1162","Desmophyllum","23 31 45 06","forward"
"2008-07-12 23:32:02","1162","Desmophyllum","23 32 02 00","forward"
"2008-07-12 23:58:41","1162","Desmophyllum","23 58 41 18","forward"
"2008-07-13 00:02:38","1162","Desmophyllum","00 02 38 07","forward"
"2008-07-13 00:26:08","1162","Desmophyllum","00 26 08 27","forward"
"2008-07-13 00:57:14","1162","Desmophyllum","00 57 14 22","forward"
"2008-07-13 01:11:01","1162","Desmophyllum","01 11 01 02","forward"
"2008-07-13 01:23:16","1162","Desmophyllum","01 23 16 11","forward"
"2008-07-13 01:43:51","1162","Desmophyllum","01 43 51 26","forward"
"2008-07-13 01:50:43","1162","Desmophyllum","01 50 43 02","forward"
"2008-07-13 03:02:16","1162","Desmophyllum","03 02 16 19","forward"
"2008-07-13 04:57:23","1162","Desmophyllum","04 57 23 14","forward"
"2008-07-13 05:49:02","1162","Desmophyllum","05 49 02 20","forward"
"2008-07-12 15:54:16","1162","Desmophyllum, dead","15 54 16 06","forward"
"2008-07-12 15:47:12","1162","Dover Sole","15 47 12 11","forward"
"2008-07-12 17:56:17","1162","Dover Sole","17 56 17 26","forward"
"2008-07-12 23:25:55","1162","English Sole","23 25 55 24","forward"
"2008-07-13 00:55:41","1162","Farrea occa","00 55 41 07","vertical"
"2008-07-13 02:04:20","1162","Farrea occa","02 04 20 23","vertical"
"2008-07-12 19:10:49","1162","Farrea occa","19 10 49 14","forward"
"2008-07-12 21:34:22","1162","Farrea occa","21 34 22 07","forward"
"2008-07-12 22:22:09","1162","Farrea occa","22 22 09 03","forward"
"2008-07-12 22:43:37","1162","Farrea occa","22 43 37 08","forward"
"2008-07-12 22:45:05","1162","Farrea occa","22 45 05 15","forward"
"2008-07-12 22:47:40","1162","Farrea occa","22 47 40 08","forward"
"2008-07-12 23:05:06","1162","Farrea occa","23 05 06 08","forward"
"2008-07-12 23:31:45","1162","Farrea occa","23 31 45 06","forward"
"2008-07-12 23:48:08","1162","Farrea occa","23 48 08 18","forward"
"2008-07-13 00:01:17","1162","Farrea occa","00 01 17 13","forward"
"2008-07-13 00:25:35","1162","Farrea occa","00 25 35 04","forward"
"2008-07-13 00:51:34","1162","Farrea occa","00 51 34 19","forward"
"2008-07-13 00:55:59","1162","Farrea occa","00 55 59 21","forward"
"2008-07-13 02:04:07","1162","Farrea occa","02 04 07 21","forward"
"2008-07-13 02:32:39","1162","Farrea occa","02 32 39 03","forward"
"2008-07-13 03:55:24","1162","Farrea occa","03 55 24 15","forward"
"2008-07-13 03:59:10","1162","Farrea occa","03 59 10 09","forward"
"2008-07-13 04:05:45","1162","Farrea occa","04 05 45 24","forward"
"2008-07-13 04:35:07","1162","Farrea occa","04 35 07 14","forward"
"2008-07-13 05:38:58","1162","Farrea occa","05 38 58 25","forward"
"2008-07-13 05:45:44","1162","Farrea occa","05 45 44 06","forward"
"2008-07-13 06:04:42","1162","Farrea occa","06 04 42 26","forward"
"2008-07-13 07:25:30","1162","Farrea occa","07 25 30 10","forward"
"2008-07-12 21:18:58","1162","Fish","21 18 58 28","forward"
"2008-07-12 15:44:33","1162","Flatfish","15 44 33 09","forward"
"2008-07-12 17:39:01","1162","Flatfish","17 39 01 01","forward"
"2008-07-12 18:14:50","1162","Flatfish","18 14 50 02","forward"
"2008-07-12 18:15:30","1162","Flatfish","18 15 30 03","forward"
"2008-07-12 18:35:31","1162","Flatfish","18 35 31 20","forward"
"2008-07-12 22:23:34","1162","Flatfish","22 23 34 27","forward"
"2008-07-12 23:16:25","1162","Flatfish","23 16 25 07","forward"
"2008-07-12 23:17:29","1162","Flatfish","23 17 29 11","forward"
"2008-07-12 23:24:25","1162","Flatfish","23 24 25 08","forward"
"2008-07-12 23:55:22","1162","Flatfish","23 55 22 25","forward"
"2008-07-12 16:30:34","1162","Florometra serratissima","16 30 34 28","vertical"
"2008-07-12 16:47:38","1162","Florometra serratissima","16 47 38 13","vertical"
"2008-07-12 17:32:32","1162","Florometra serratissima","17 32 32 02","vertical"
"2008-07-12 18:16:50","1162","Florometra serratissima","18 16 50 03","vertical"
"2008-07-12 19:54:05","1162","Florometra serratissima","19 54 05 05","vertical"
"2008-07-12 19:55:29","1162","Florometra serratissima","19 55 29 20","vertical"
"2008-07-12 20:38:24","1162","Florometra serratissima","20 38 24 16","vertical"
"2008-07-12 20:39:19","1162","Florometra serratissima","20 39 19 06","vertical"
"2008-07-12 21:03:05","1162","Florometra serratissima","21 03 05 22","vertical"
"2008-07-12 21:15:19","1162","Florometra serratissima","21 15 19 23","vertical"
"2008-07-12 21:34:14","1162","Florometra serratissima","21 34 14 07","vertical"
"2008-07-12 21:43:18","1162","Florometra serratissima","21 43 18 14","vertical"
"2008-07-12 21:50:39","1162","Florometra serratissima","21 50 39 20","vertical"
"2008-07-12 23:30:18","1162","Florometra serratissima","23 30 18 01","vertical"
"2008-07-12 23:35:20","1162","Florometra serratissima","23 35 20 05","vertical"
"2008-07-12 23:50:46","1162","Florometra serratissima","23 50 46 07","vertical"
"2008-07-13 00:03:06","1162","Florometra serratissima","00 03 06 06","vertical"
"2008-07-13 00:10:14","1162","Florometra serratissima","00 10 14 13","vertical"
"2008-07-13 00:15:08","1162","Florometra serratissima","00 15 08 17","vertical"
"2008-07-13 00:36:56","1162","Florometra serratissima","00 36 56 22","vertical"
"2008-07-13 01:01:21","1162","Florometra serratissima","01 01 21 27","vertical"
"2008-07-13 01:31:34","1162","Florometra serratissima","01 31 34 06","vertical"
"2008-07-13 01:33:27","1162","Florometra serratissima","01 33 27 06","vertical"
"2008-07-13 01:39:01","1162","Florometra serratissima","01 39 01 15","vertical"
"2008-07-13 03:19:32","1162","Florometra serratissima","03 19 32 05","vertical"
"2008-07-13 03:54:05","1162","Florometra serratissima","03 54 05 08","vertical"
"2008-07-13 03:55:47","1162","Florometra serratissima","03 55 47 09","vertical"
"2008-07-13 03:59:27","1162","Florometra serratissima","03 59 27 10","vertical"
"2008-07-13 04:04:51","1162","Florometra serratissima","04 04 51 21","vertical"
"2008-07-13 04:23:06","1162","Florometra serratissima","04 23 06 15","vertical"
"2008-07-13 04:35:12","1162","Florometra serratissima","04 35 12 20","vertical"
"2008-07-13 04:57:55","1162","Florometra serratissima","04 57 55 11","vertical"
"2008-07-13 04:59:08","1162","Florometra serratissima","04 59 08 28","vertical"
"2008-07-13 05:01:25","1162","Florometra serratissima","05 01 25 19","vertical"
"2008-07-13 05:22:11","1162","Florometra serratissima","05 22 11 22","vertical"
"2008-07-13 05:31:03","1162","Florometra serratissima","05 31 03 01","vertical"
"2008-07-13 05:44:52","1162","Florometra serratissima","05 44 52 09","vertical"
"2008-07-13 06:05:25","1162","Florometra serratissima","06 05 25 06","vertical"
"2008-07-13 06:20:13","1162","Florometra serratissima","06 20 13 09","vertical"
"2008-07-13 06:22:54","1162","Florometra serratissima","06 22 54 11","vertical"
"2008-07-13 06:26:18","1162","Florometra serratissima","06 26 18 29","vertical"
"2008-07-13 06:33:18","1162","Florometra serratissima","06 33 18 04","vertical"
"2008-07-13 06:38:58","1162","Florometra serratissima","06 38 58 05","vertical"
"2008-07-13 06:41:12","1162","Florometra serratissima","06 41 12 03","vertical"
"2008-07-13 06:48:08","1162","Florometra serratissima","06 48 08 26","vertical"
"2008-07-13 06:53:00","1162","Florometra serratissima","06 53 00 06","vertical"
"2008-07-13 07:21:41","1162","Florometra serratissima","07 21 41 10","vertical"
"2008-07-13 07:31:51","1162","Florometra serratissima","07 31 51 16","vertical"
"2008-07-12 16:00:13","1162","Florometra serratissima","16 00 13 17","forward"
"2008-07-12 16:33:13","1162","Florometra serratissima","16 33 13 25","forward"
"2008-07-12 17:16:43","1162","Florometra serratissima","17 16 43 14","forward"
"2008-07-12 17:32:08","1162","Florometra serratissima","17 32 08 05","forward"
"2008-07-12 17:32:25","1162","Florometra serratissima","17 32 25 11","forward"
"2008-07-12 17:49:25","1162","Florometra serratissima","17 49 25 02","forward"
"2008-07-12 18:50:15","1162","Florometra serratissima","18 50 15 05","forward"
"2008-07-12 19:50:35","1162","Florometra serratissima","19 50 35 02","forward"
"2008-07-12 20:45:13","1162","Florometra serratissima","20 45 13 00","forward"
"2008-07-12 22:27:07","1162","Florometra serratissima","22 27 07 02","forward"
"2008-07-12 23:34:37","1162","Florometra serratissima","23 34 37 13","forward"
"2008-07-12 23:35:36","1162","Florometra serratissima","23 35 36 02","forward"
"2008-07-13 00:01:43","1162","Florometra serratissima","00 01 43 08","forward"
"2008-07-13 00:07:28","1162","Florometra serratissima","00 07 28 02","forward"
"2008-07-13 00:08:54","1162","Florometra serratissima","00 08 54 09","forward"
"2008-07-13 00:13:46","1162","Florometra serratissima","00 13 46 06","forward"
"2008-07-12 15:48:33","1162","gear","15 48 33 15","vertical"
"2008-07-12 17:20:22","1162","gear","17 20 22 23","vertical"
"2008-07-12 17:42:02","1162","gear","17 42 02 02","vertical"
"2008-07-12 15:48:19","1162","gear","15 48 19 13","forward"
"2008-07-12 17:20:19","1162","gear","17 20 19 23","forward"
"2008-07-12 17:21:44","1162","gear","17 21 44 21","forward"
"2008-07-12 17:29:54","1162","gear","17 29 54 25","forward"
"2008-07-12 18:10:49","1162","gear","18 10 49 26","forward"
"2008-07-12 18:50:59","1162","gear","18 50 59 07","forward"
"2008-07-12 18:57:03","1162","gear","18 57 03 06","forward"
"2008-07-12 19:45:51","1162","gear","19 45 51 22","forward"
"2008-07-12 21:52:37","1162","gear","21 52 37 05","forward"
"2008-07-12 21:55:08","1162","gear","21 55 08 16","forward"
"2008-07-12 21:55:36","1162","gear","21 55 36 26","forward"
"2008-07-12 22:15:50","1162","gear","22 15 50 22","forward"
"2008-07-12 22:17:33","1162","gear","22 17 33 27","forward"
"2008-07-12 22:51:44","1162","gear","22 51 44 07","forward"
"2008-07-13 04:08:06","1162","gear","04 08 06 03","forward"
"2008-07-12 17:00:50","1162","Gorgonian, dead","17 00 50 19","forward"
"2008-07-12 17:03:45","1162","Gorgonian, dead","17 03 45 22","forward"
"2008-07-12 17:07:02","1162","Gorgonian, dead","17 07 02 16","forward"
"2008-07-12 17:12:51","1162","Gorgonian, dead","17 12 51 17","forward"
"2008-07-12 17:17:51","1162","Gorgonian, dead","17 17 51 25","forward"
"2008-07-12 17:21:44","1162","Gorgonian, dead","17 21 44 21","forward"
"2008-07-12 17:22:55","1162","Gorgonian, dead","17 22 55 20","forward"
"2008-07-12 17:45:58","1162","Gorgonian, dead","17 45 58 04","forward"
"2008-07-12 16:24:37","1162","Gorgonocephalus","16 24 37 05","forward"
"2008-07-12 16:25:11","1162","Gorgonocephalus","16 25 11 12","forward"
"2008-07-12 16:18:56","1162","Hagfish","16 18 56 25","vertical"
"2008-07-12 21:58:30","1162","Hagfish","21 58 30 09","vertical"
"2008-07-12 16:27:30","1162","Hagfish","16 27 30 13","forward"
"2008-07-12 16:39:13","1162","Hagfish","16 39 13 23","forward"
"2008-07-12 16:50:16","1162","Hagfish","16 50 16 10","forward"
"2008-07-12 21:41:13","1162","Hagfish","21 41 13 00","forward"
"2008-07-12 22:04:01","1162","Hagfish","22 04 01 06","forward"
"2008-07-12 22:22:43","1162","Hagfish","22 22 43 24","forward"
"2008-07-12 22:43:37","1162","Hagfish","22 43 37 08","forward"
"2008-07-12 23:35:06","1162","Hagfish","23 35 06 03","forward"
"2008-07-12 23:47:51","1162","Hagfish","23 47 51 02","forward"
"2008-07-12 23:52:11","1162","Hagfish","23 52 11 04","forward"
"2008-07-12 23:55:02","1162","Hagfish","23 55 02 01","forward"
"2008-07-12 23:57:06","1162","Hagfish","23 57 06 09","forward"
"2008-07-13 00:15:53","1162","Hagfish","00 15 53 15","forward"
"2008-07-13 00:23:49","1162","Hagfish","00 23 49 24","forward"
"2008-07-13 00:44:01","1162","Hagfish","00 44 01 03","forward"
"2008-07-13 01:02:20","1162","Henricia","01 02 20 27","vertical"
"2008-07-13 01:39:29","1162","Henricia","01 39 29 21","vertical"
"2008-07-13 01:40:38","1162","Henricia","01 40 38 17","vertical"
"2008-07-13 02:00:53","1162","Henricia","02 00 53 07","vertical"
"2008-07-13 02:41:18","1162","Henricia","02 41 18 01","vertical"
"2008-07-13 03:11:00","1162","Henricia","03 11 00 13","vertical"
"2008-07-13 04:05:22","1162","Henricia","04 05 22 01","vertical"
"2008-07-13 04:11:07","1162","Henricia","04 11 07 15","vertical"
"2008-07-13 04:46:44","1162","Henricia","04 46 44 02","vertical"
"2008-07-13 07:28:59","1162","Henricia","07 28 59 15","vertical"
"2008-07-12 20:31:12","1162","Henricia","20 31 12 02","forward"
"2008-07-12 17:40:15","1162","Hermit crab","17 40 15 19","vertical"
"2008-07-12 17:40:10","1162","Hermit crab","17 40 10 05","forward"
"2008-07-12 22:59:04","1162","Heterochone calyx","22 59 04 12","vertical"
"2008-07-12 17:46:43","1162","Hippasteria","17 46 43 17","vertical"
"2008-07-12 21:20:25","1162","Hippasteria","21 20 25 03","vertical"
"2008-07-12 23:45:47","1162","Hippasteria","23 45 47 23","forward"
"2008-07-12 17:49:25","1162","Hydroids","17 49 25 02","forward"
"2008-07-12 20:30:23","1162","Liponema","20 30 23 00","vertical"
"2008-07-12 20:36:32","1162","Liponema","20 36 32 19","vertical"
